Transaction_ID,City,Date,Card_Type,Expense_Type,Gender,Amount
1904,"Delhi, India",2014-10-08,Gold,Fuel,Female,233611
1905,"Ahmedabad, India",2013-12-26,Signature,Entertainment,Female,229041
1906,"Delhi, India",2014-08-03,Signature,Food,Female,179471
1907,"Mumbai, India",2014-05-30,Silver,Food,Female,280463
1908,"Bengaluru, India",2014-02-19,Silver,Fuel,Male,187374
1909,"Delhi, India",2014-12-26,Signature,Bills,Female,260192
1910,"Mumbai, India",2014-02-06,Platinum,Fuel,Male,115347
1911,"Delhi, India",2014-03-19,Signature,Fuel,Female,193059
1912,"Ahmedabad, India",2013-11-20,Platinum,Grocery,Male,36627
1913,"Ahmedabad, India",2014-10-18,Silver,Food,Male,137711
1914,"Ahmedabad, India",2014-09-20,Platinum,Bills,Male,37367
1915,"Ahmedabad, India",2014-04-11,Signature,Grocery,Female,45973
1916,"Delhi, India",2014-02-21,Signature,Entertainment,Male,9826
1917,"Delhi, India",2014-12-14,Gold,Fuel,Male,116038
1918,"Bengaluru, India",2014-07-17,Silver,Food,Male,37990
1919,"Bengaluru, India",2014-07-05,Signature,Fuel,Male,148640
1920,"Delhi, India",2014-09-07,Signature,Grocery,Male,93211
1921,"Mumbai, India",2014-09-15,Gold,Grocery,Male,189377
1922,"Mumbai, India",2014-11-21,Signature,Grocery,Male,272613
1923,"Ahmedabad, India",2015-02-08,Gold,Fuel,Male,271468
1924,"Bengaluru, India",2014-10-12,Signature,Bills,Female,114597
1925,"Mumbai, India",2014-09-30,Gold,Bills,Female,134012
1926,"Delhi, India",2014-08-12,Platinum,Entertainment,Male,77702
1927,"Mumbai, India",2014-07-28,Gold,Entertainment,Female,184919
1928,"Ahmedabad, India",2013-10-23,Gold,Grocery,Male,132728
1929,"Bengaluru, India",2014-04-13,Gold,Entertainment,Male,191998
1930,"Ahmedabad, India",2014-06-21,Platinum,Food,Female,43660
1931,"Ahmedabad, India",2014-04-21,Silver,Bills,Female,245472
1932,"Mumbai, India",2014-07-02,Signature,Food,Female,32526
1933,"Ahmedabad, India",2014-06-12,Platinum,Grocery,Male,255886
1934,"Bengaluru, India",2014-04-23,Silver,Bills,Male,275115
1935,"Mumbai, India",2015-04-15,Signature,Fuel,Female,60600
1936,"Mumbai, India",2015-01-05,Signature,Entertainment,Female,232106
1937,"Ahmedabad, India",2014-09-08,Gold,Bills,Male,87968
1938,"Mumbai, India",2014-02-13,Gold,Entertainment,Female,209036
1939,"Ahmedabad, India",2014-04-11,Signature,Food,Female,72029
1940,"Delhi, India",2014-03-29,Silver,Fuel,Male,30121
1941,"Delhi, India",2014-09-03,Gold,Entertainment,Female,106068
1942,"Delhi, India",2015-04-18,Silver,Grocery,Female,37213
1943,"Delhi, India",2014-03-04,Silver,Food,Male,138471
1944,"Delhi, India",2014-06-12,Gold,Fuel,Male,124954
1945,"Delhi, India",2013-12-28,Signature,Fuel,Male,245807
1946,"Delhi, India",2014-06-26,Gold,Grocery,Female,156342
1947,"Mumbai, India",2015-05-02,Gold,Food,Female,120497
1948,"Mumbai, India",2015-04-10,Signature,Grocery,Female,202136
1949,"Delhi, India",2015-02-03,Signature,Entertainment,Female,143796
1950,"Bengaluru, India",2013-12-04,Signature,Grocery,Female,238716
1951,"Delhi, India",2014-06-09,Platinum,Food,Male,246027
1952,"Ahmedabad, India",2014-02-03,Platinum,Fuel,Female,169645
1953,"Mumbai, India",2014-09-07,Silver,Food,Female,193714
1954,"Ahmedabad, India",2014-06-21,Gold,Entertainment,Male,131871
1955,"Ahmedabad, India",2015-03-02,Signature,Food,Male,136721
1956,"Bengaluru, India",2013-11-22,Signature,Entertainment,Male,150542
1957,"Bengaluru, India",2015-03-10,Gold,Entertainment,Female,75954
1958,"Ahmedabad, India",2015-01-06,Gold,Grocery,Female,114537
1959,"Mumbai, India",2015-03-26,Signature,Grocery,Male,6600
1960,"Ahmedabad, India",2014-10-23,Signature,Entertainment,Female,75183
1961,"Bengaluru, India",2014-05-31,Platinum,Bills,Male,191863
1962,"Bengaluru, India",2014-09-02,Gold,Entertainment,Male,67947
1963,"Delhi, India",2014-12-18,Platinum,Bills,Male,189288
1964,"Delhi, India",2014-03-10,Gold,Fuel,Female,7701
1965,"Ahmedabad, India",2014-11-27,Signature,Grocery,Female,120429
1966,"Mumbai, India",2014-10-05,Signature,Food,Male,60775
1967,"Delhi, India",2014-04-16,Platinum,Food,Male,278407
1968,"Bengaluru, India",2014-11-24,Gold,Food,Female,107611
1969,"Bengaluru, India",2014-08-01,Platinum,Food,Female,286318
1970,"Delhi, India",2015-05-15,Signature,Grocery,Male,221573
1971,"Ahmedabad, India",2014-07-25,Signature,Entertainment,Female,158348
1972,"Delhi, India",2014-11-10,Signature,Grocery,Female,146706
1973,"Bengaluru, India",2013-10-20,Platinum,Entertainment,Male,239791
1974,"Bengaluru, India",2014-09-29,Gold,Fuel,Male,285181
1975,"Mumbai, India",2015-04-15,Platinum,Grocery,Female,243956
1976,"Delhi, India",2014-01-26,Silver,Bills,Male,7752
1977,"Mumbai, India",2014-07-21,Silver,Grocery,Male,43841
1978,"Mumbai, India",2015-01-02,Gold,Entertainment,Female,36969
1979,"Mumbai, India",2015-05-06,Signature,Entertainment,Male,256127
1980,"Mumbai, India",2014-12-07,Gold,Food,Female,141751
1981,"Delhi, India",2014-10-07,Silver,Food,Female,276882
1982,"Ahmedabad, India",2014-01-14,Gold,Grocery,Male,214328
1983,"Ahmedabad, India",2014-10-28,Platinum,Grocery,Male,198217
1984,"Mumbai, India",2014-08-19,Silver,Entertainment,Male,138031
1985,"Mumbai, India",2015-02-05,Silver,Entertainment,Female,97300
1986,"Ahmedabad, India",2014-12-07,Silver,Fuel,Female,187540
1987,"Delhi, India",2014-05-18,Platinum,Fuel,Male,279596
1988,"Ahmedabad, India",2014-08-24,Silver,Entertainment,Female,229697
1989,"Delhi, India",2013-12-29,Silver,Food,Male,10856
1990,"Mumbai, India",2014-11-13,Signature,Entertainment,Male,213779
1991,"Ahmedabad, India",2014-06-26,Signature,Grocery,Female,108011
1992,"Delhi, India",2014-11-21,Gold,Food,Female,32747
1993,"Mumbai, India",2014-02-09,Platinum,Bills,Female,250535
1994,"Delhi, India",2014-05-05,Platinum,Fuel,Female,178596
1995,"Delhi, India",2014-10-16,Signature,Bills,Male,115215
1996,"Mumbai, India",2014-02-26,Signature,Food,Male,257691
1997,"Mumbai, India",2015-01-16,Silver,Entertainment,Female,285761
1998,"Delhi, India",2014-08-03,Silver,Grocery,Female,72675
1999,"Mumbai, India",2014-11-26,Signature,Fuel,Female,236901
2000,"Delhi, India",2015-04-13,Signature,Food,Male,72927
2001,"Delhi, India",2015-03-28,Silver,Fuel,Female,218711
2002,"Bengaluru, India",2014-12-21,Signature,Fuel,Female,160730
2003,"Ahmedabad, India",2014-12-30,Signature,Grocery,Male,270192
2004,"Delhi, India",2015-02-01,Platinum,Entertainment,Male,107912
2005,"Delhi, India",2015-04-28,Gold,Grocery,Male,166222
2006,"Delhi, India",2014-01-14,Signature,Bills,Female,45788
2007,"Bengaluru, India",2013-11-01,Silver,Grocery,Male,229005
2008,"Bengaluru, India",2015-01-08,Gold,Bills,Male,138582
2009,"Delhi, India",2014-02-28,Gold,Entertainment,Female,50087
2010,"Mumbai, India",2014-06-22,Signature,Entertainment,Male,55879
2011,"Bengaluru, India",2014-05-03,Signature,Grocery,Male,151571
2012,"Mumbai, India",2014-02-08,Silver,Entertainment,Male,219381
2013,"Ahmedabad, India",2014-03-30,Platinum,Grocery,Male,50713
2014,"Bengaluru, India",2014-02-13,Signature,Fuel,Female,233766
2015,"Bengaluru, India",2014-08-13,Signature,Bills,Male,147202
2016,"Delhi, India",2014-03-15,Platinum,Food,Male,237522
2017,"Bengaluru, India",2015-02-07,Signature,Bills,Male,231889
2018,"Ahmedabad, India",2015-03-03,Platinum,Entertainment,Female,289903
2019,"Bengaluru, India",2014-02-22,Gold,Bills,Male,23377
2020,"Bengaluru, India",2014-07-19,Silver,Fuel,Female,276977
2021,"Ahmedabad, India",2014-04-04,Platinum,Bills,Female,11881
2022,"Bengaluru, India",2015-03-21,Gold,Fuel,Female,182276
2023,"Ahmedabad, India",2014-11-30,Signature,Grocery,Male,15049
2024,"Mumbai, India",2014-10-20,Platinum,Grocery,Male,237952
2025,"Bengaluru, India",2013-10-26,Platinum,Grocery,Male,226207
2026,"Bengaluru, India",2015-02-19,Silver,Fuel,Female,271056
2027,"Mumbai, India",2014-11-05,Signature,Fuel,Male,85084
2028,"Bengaluru, India",2013-10-12,Silver,Fuel,Female,259266
2029,"Mumbai, India",2014-04-14,Silver,Fuel,Female,142703
2030,"Mumbai, India",2015-05-22,Signature,Fuel,Male,94093
2031,"Ahmedabad, India",2014-08-31,Platinum,Fuel,Female,128467
2032,"Ahmedabad, India",2014-01-30,Gold,Fuel,Female,160469
2033,"Mumbai, India",2014-12-06,Gold,Fuel,Female,219367
2034,"Delhi, India",2015-03-08,Gold,Fuel,Male,158773
2035,"Delhi, India",2014-05-19,Gold,Fuel,Male,285354
2036,"Delhi, India",2013-10-10,Signature,Fuel,Male,64589
2037,"Bengaluru, India",2014-01-16,Silver,Fuel,Male,77172
2038,"Mumbai, India",2014-05-20,Silver,Fuel,Female,153062
2039,"Mumbai, India",2014-10-16,Platinum,Fuel,Male,245085
2040,"Mumbai, India",2014-09-17,Silver,Fuel,Male,292356
2041,"Bengaluru, India",2014-10-04,Platinum,Fuel,Male,214674
2042,"Mumbai, India",2015-01-19,Gold,Fuel,Male,275046
2043,"Bengaluru, India",2015-05-22,Gold,Fuel,Male,182205
2044,"Mumbai, India",2015-02-07,Silver,Fuel,Male,274570
2045,"Mumbai, India",2014-07-06,Silver,Fuel,Male,250008
2046,"Ahmedabad, India",2014-01-09,Signature,Fuel,Female,210837
2047,"Mumbai, India",2014-04-23,Platinum,Fuel,Male,223093
2048,"Ahmedabad, India",2013-10-09,Gold,Fuel,Male,112553
2049,"Bengaluru, India",2014-05-29,Signature,Fuel,Female,261691
2050,"Bengaluru, India",2014-01-16,Silver,Fuel,Female,282412
2051,"Ahmedabad, India",2014-09-12,Platinum,Fuel,Male,295574
2052,"Bengaluru, India",2014-07-05,Gold,Fuel,Male,79779
2053,"Bengaluru, India",2014-05-10,Signature,Fuel,Female,285055
2054,"Delhi, India",2014-11-15,Platinum,Fuel,Female,71244
2055,"Bengaluru, India",2014-04-24,Signature,Fuel,Female,21258
2056,"Mumbai, India",2014-01-06,Platinum,Fuel,Female,142698
2057,"Mumbai, India",2013-11-03,Silver,Fuel,Female,22261
2058,"Bengaluru, India",2015-04-19,Gold,Fuel,Male,267598
2059,"Delhi, India",2015-03-12,Silver,Fuel,Female,131304
2060,"Bengaluru, India",2014-07-16,Silver,Fuel,Male,25782
2061,"Delhi, India",2014-09-26,Silver,Fuel,Male,117224
2062,"Delhi, India",2013-12-13,Signature,Fuel,Female,264078
2063,"Delhi, India",2014-02-27,Silver,Fuel,Female,275645
2064,"Delhi, India",2015-01-22,Gold,Fuel,Female,64296
2065,"Mumbai, India",2014-04-23,Silver,Fuel,Female,280235
2066,"Mumbai, India",2014-09-08,Silver,Fuel,Male,114887
2067,"Ahmedabad, India",2014-01-10,Silver,Fuel,Male,105717
2068,"Mumbai, India",2013-11-23,Gold,Fuel,Female,107637
2069,"Ahmedabad, India",2015-04-26,Silver,Fuel,Male,233437
2070,"Bengaluru, India",2014-08-22,Signature,Fuel,Female,230105
2071,"Delhi, India",2013-12-21,Silver,Fuel,Male,181534
2072,"Delhi, India",2015-01-21,Gold,Fuel,Male,202766
2073,"Ahmedabad, India",2015-01-12,Platinum,Fuel,Female,213903
2074,"Delhi, India",2013-12-29,Silver,Fuel,Male,124007
2075,"Ahmedabad, India",2014-12-18,Gold,Fuel,Male,141174
2076,"Ahmedabad, India",2014-07-29,Signature,Fuel,Male,129443
2077,"Delhi, India",2014-09-03,Platinum,Fuel,Male,107395
2078,"Delhi, India",2015-02-21,Signature,Fuel,Male,8459
2079,"Delhi, India",2014-03-08,Platinum,Fuel,Female,30216
2080,"Ahmedabad, India",2014-03-29,Platinum,Fuel,Male,94854
2081,"Delhi, India",2014-02-23,Signature,Fuel,Female,244383
2082,"Bengaluru, India",2014-11-10,Silver,Fuel,Male,36293
2083,"Delhi, India",2015-02-28,Silver,Fuel,Female,255047
2084,"Delhi, India",2014-09-18,Silver,Fuel,Female,183943
2085,"Bengaluru, India",2014-12-10,Gold,Fuel,Female,28960
2086,"Ahmedabad, India",2014-08-27,Silver,Fuel,Male,211454
2087,"Delhi, India",2014-06-13,Signature,Fuel,Male,88738
2088,"Bengaluru, India",2015-01-04,Gold,Fuel,Female,216455
2089,"Ahmedabad, India",2014-06-04,Platinum,Fuel,Male,92549
2090,"Ahmedabad, India",2014-07-27,Silver,Fuel,Male,237517
2091,"Mumbai, India",2015-02-08,Gold,Fuel,Male,119486
2092,"Mumbai, India",2015-04-02,Gold,Fuel,Female,79020
2093,"Delhi, India",2014-07-28,Silver,Fuel,Female,152678
2094,"Mumbai, India",2014-05-27,Signature,Fuel,Male,187434
2095,"Delhi, India",2014-06-19,Platinum,Fuel,Female,84144
2096,"Delhi, India",2014-02-20,Gold,Fuel,Male,261141
2097,"Delhi, India",2014-12-25,Gold,Fuel,Male,192278
2098,"Mumbai, India",2014-08-26,Gold,Fuel,Female,84961
2099,"Bengaluru, India",2014-06-29,Platinum,Fuel,Male,58538
2100,"Delhi, India",2015-04-18,Silver,Fuel,Male,190441
2101,"Delhi, India",2015-05-17,Silver,Fuel,Male,64336
2102,"Bengaluru, India",2014-12-30,Platinum,Fuel,Female,256689
2103,"Ahmedabad, India",2013-10-06,Gold,Fuel,Male,265492
2104,"Mumbai, India",2014-04-18,Signature,Fuel,Female,133831
2105,"Delhi, India",2014-01-31,Gold,Fuel,Female,165678
2106,"Bengaluru, India",2014-01-15,Silver,Fuel,Male,243442
2107,"Mumbai, India",2014-11-13,Gold,Fuel,Female,3800
2108,"Delhi, India",2014-01-01,Signature,Fuel,Male,34803
2109,"Bengaluru, India",2014-08-14,Silver,Fuel,Female,262273
2110,"Delhi, India",2014-12-27,Gold,Fuel,Female,89986
2111,"Delhi, India",2015-04-14,Gold,Fuel,Male,98295
2112,"Bengaluru, India",2013-10-19,Signature,Fuel,Male,274621
2113,"Delhi, India",2014-12-04,Silver,Fuel,Female,288091
2114,"Delhi, India",2014-03-15,Signature,Fuel,Male,179615
2115,"Ahmedabad, India",2014-08-16,Platinum,Fuel,Male,38384
2116,"Mumbai, India",2013-11-24,Gold,Fuel,Female,155666
2117,"Delhi, India",2015-05-08,Silver,Fuel,Female,163645
2118,"Ahmedabad, India",2014-10-30,Silver,Fuel,Female,20392
2119,"Delhi, India",2013-11-30,Gold,Fuel,Female,110960
2120,"Mumbai, India",2015-02-05,Signature,Fuel,Female,59680
2121,"Ahmedabad, India",2015-03-02,Silver,Fuel,Female,30709
2122,"Ahmedabad, India",2014-03-31,Silver,Fuel,Male,28133
2123,"Bengaluru, India",2014-06-18,Signature,Fuel,Male,152071
2124,"Mumbai, India",2015-04-06,Platinum,Fuel,Male,157787
2125,"Delhi, India",2014-09-24,Platinum,Fuel,Male,187180
2126,"Ahmedabad, India",2015-03-02,Signature,Fuel,Male,78844
2127,"Bengaluru, India",2013-10-06,Signature,Fuel,Female,149848
2128,"Delhi, India",2014-04-25,Silver,Fuel,Male,261525
2129,"Delhi, India",2014-09-20,Signature,Fuel,Female,82264
2130,"Delhi, India",2014-01-17,Gold,Fuel,Female,257445
2131,"Ahmedabad, India",2014-07-02,Gold,Fuel,Male,272529
2132,"Bengaluru, India",2014-11-19,Silver,Fuel,Male,122584
2133,"Mumbai, India",2015-01-18,Silver,Fuel,Male,117920
2134,"Bengaluru, India",2015-01-10,Silver,Fuel,Male,228044
2135,"Mumbai, India",2015-05-16,Signature,Fuel,Male,19567
2136,"Mumbai, India",2015-01-12,Gold,Fuel,Male,267659
2137,"Delhi, India",2014-12-17,Platinum,Fuel,Male,178050
2138,"Ahmedabad, India",2015-03-24,Silver,Fuel,Male,106941
2139,"Ahmedabad, India",2015-05-14,Silver,Fuel,Male,286599
2140,"Mumbai, India",2014-10-25,Silver,Fuel,Male,104693
2141,"Bengaluru, India",2014-03-15,Signature,Fuel,Female,287910
2142,"Mumbai, India",2014-11-25,Platinum,Fuel,Female,111240
2143,"Bengaluru, India",2015-02-22,Platinum,Fuel,Male,24553
2144,"Delhi, India",2014-06-15,Silver,Fuel,Male,67276
2145,"Delhi, India",2014-11-24,Signature,Fuel,Male,5960
2146,"Delhi, India",2014-09-30,Silver,Fuel,Female,179731
2147,"Bengaluru, India",2014-08-21,Silver,Fuel,Female,175977
2148,"Mumbai, India",2014-09-20,Gold,Fuel,Female,94851
2149,"Delhi, India",2013-12-25,Platinum,Fuel,Female,186168
2150,"Mumbai, India",2015-01-04,Signature,Fuel,Male,163697
2151,"Mumbai, India",2014-04-22,Signature,Fuel,Female,91217
2152,"Ahmedabad, India",2014-01-04,Silver,Fuel,Female,217799
2153,"Delhi, India",2014-06-28,Silver,Fuel,Male,143579
2154,"Mumbai, India",2015-02-24,Signature,Fuel,Male,210351
2155,"Bengaluru, India",2013-10-16,Gold,Fuel,Female,134871
2156,"Mumbai, India",2014-08-03,Gold,Fuel,Male,74624
2157,"Delhi, India",2015-03-02,Signature,Fuel,Male,212742
2158,"Mumbai, India",2014-12-25,Silver,Fuel,Female,279685
2159,"Delhi, India",2015-02-23,Signature,Fuel,Male,59562
2160,"Bengaluru, India",2014-10-24,Silver,Fuel,Male,107067
2161,"Mumbai, India",2014-10-27,Platinum,Fuel,Male,165869
2162,"Delhi, India",2014-09-11,Signature,Fuel,Male,249916
2163,"Ahmedabad, India",2014-06-24,Gold,Fuel,Female,137593
2164,"Mumbai, India",2014-02-10,Platinum,Fuel,Female,117775
2165,"Ahmedabad, India",2014-02-12,Silver,Fuel,Female,7576
2166,"Ahmedabad, India",2014-12-31,Gold,Fuel,Male,288858
2167,"Delhi, India",2015-04-07,Platinum,Fuel,Female,197217
2168,"Bengaluru, India",2015-01-11,Gold,Fuel,Female,4002
2169,"Delhi, India",2014-12-31,Silver,Fuel,Male,66890
2170,"Mumbai, India",2014-07-11,Gold,Fuel,Male,291816
2171,"Ahmedabad, India",2014-01-07,Gold,Fuel,Female,4774
2172,"Ahmedabad, India",2015-01-04,Silver,Fuel,Female,101280
2173,"Mumbai, India",2013-12-14,Silver,Fuel,Male,294189
2174,"Bengaluru, India",2014-04-14,Gold,Fuel,Male,253515
2175,"Delhi, India",2014-01-01,Signature,Fuel,Female,195592
2176,"Mumbai, India",2014-08-24,Platinum,Fuel,Female,160186
2177,"Ahmedabad, India",2015-03-13,Gold,Fuel,Male,246805
2178,"Bengaluru, India",2015-05-24,Gold,Fuel,Male,46310
2179,"Delhi, India",2015-05-09,Silver,Fuel,Female,275932
2180,"Ahmedabad, India",2014-11-08,Signature,Fuel,Male,170755
2181,"Bengaluru, India",2014-01-28,Silver,Fuel,Female,235548
2182,"Mumbai, India",2014-06-19,Platinum,Fuel,Female,242352
2183,"Ahmedabad, India",2013-11-12,Signature,Fuel,Female,80172
2184,"Ahmedabad, India",2014-10-08,Gold,Fuel,Male,48462
2185,"Bengaluru, India",2014-07-21,Platinum,Fuel,Female,59273
2186,"Mumbai, India",2014-01-12,Platinum,Fuel,Male,158015
2187,"Delhi, India",2014-07-12,Gold,Fuel,Male,9276
2188,"Mumbai, India",2014-02-07,Signature,Fuel,Female,102106
2189,"Ahmedabad, India",2013-10-26,Platinum,Fuel,Male,236462
2190,"Delhi, India",2014-01-24,Silver,Fuel,Female,98924
2191,"Ahmedabad, India",2014-03-09,Silver,Fuel,Male,295374
2192,"Bengaluru, India",2013-11-12,Signature,Fuel,Female,107501
2193,"Mumbai, India",2014-08-26,Platinum,Fuel,Male,169909
2194,"Mumbai, India",2014-03-10,Signature,Fuel,Male,255816
2195,"Delhi, India",2014-12-14,Silver,Fuel,Female,34303
2196,"Delhi, India",2013-10-08,Platinum,Fuel,Male,293383
2197,"Ahmedabad, India",2014-04-15,Gold,Fuel,Male,152913
2198,"Delhi, India",2013-12-13,Platinum,Fuel,Female,84460
2199,"Delhi, India",2014-04-02,Platinum,Fuel,Male,118530
2200,"Bengaluru, India",2014-01-24,Signature,Fuel,Female,219439
2201,"Ahmedabad, India",2014-07-28,Platinum,Fuel,Female,261987
2202,"Delhi, India",2014-01-10,Gold,Fuel,Male,41785
2203,"Delhi, India",2014-09-21,Signature,Fuel,Female,23736
2204,"Ahmedabad, India",2014-03-17,Gold,Fuel,Female,26606
2205,"Mumbai, India",2014-08-31,Signature,Fuel,Male,264377
2206,"Delhi, India",2013-12-16,Gold,Fuel,Male,51216
2207,"Bengaluru, India",2014-06-01,Platinum,Fuel,Male,162170
2208,"Bengaluru, India",2013-10-07,Silver,Fuel,Female,224526
2209,"Mumbai, India",2015-01-01,Platinum,Fuel,Female,107350
2210,"Mumbai, India",2014-08-27,Platinum,Fuel,Female,215768
2211,"Ahmedabad, India",2014-06-06,Silver,Fuel,Female,197439
2212,"Ahmedabad, India",2013-12-23,Gold,Fuel,Female,261156
2213,"Ahmedabad, India",2015-03-15,Silver,Fuel,Female,139117
2214,"Bengaluru, India",2013-11-08,Silver,Fuel,Female,186183
2215,"Ahmedabad, India",2014-09-19,Gold,Fuel,Female,103785
2216,"Delhi, India",2014-01-04,Platinum,Fuel,Female,229963
2217,"Delhi, India",2014-06-16,Platinum,Fuel,Female,140792
2218,"Mumbai, India",2013-12-19,Platinum,Fuel,Male,168491
2219,"Ahmedabad, India",2014-09-21,Signature,Fuel,Male,90044
2220,"Ahmedabad, India",2015-05-15,Gold,Fuel,Male,41864
2221,"Bengaluru, India",2013-12-25,Platinum,Fuel,Female,119698
2222,"Ahmedabad, India",2015-02-11,Signature,Fuel,Male,91801
2223,"Ahmedabad, India",2014-04-17,Platinum,Fuel,Male,236441
2224,"Bengaluru, India",2014-08-23,Silver,Fuel,Female,204302
2225,"Ahmedabad, India",2014-01-01,Signature,Fuel,Female,158105
2226,"Ahmedabad, India",2014-08-29,Signature,Fuel,Female,168243
2227,"Bengaluru, India",2015-05-26,Silver,Fuel,Female,156063
2228,"Ahmedabad, India",2014-08-28,Platinum,Fuel,Male,181484
